step,reward,done
4972,102.180244,False
4973,102.24198,False
4974,102.25369,False
4975,97.23462,False
4976,102.29631,False
4977,97.277275,False
4978,102.33896,False
4979,102.30061,False
4980,97.231636,False
4981,97.26269,False
4982,97.14379,False
4983,97.07492,False
4984,102.086586,False
4985,101.99822,False
4986,102.05984,False
4987,102.12143,False
4988,97.15263,False
4989,102.16421,False
4990,96.99545,False
4991,97.02674,False
4992,102.08831,False
4993,97.11964,False
4994,102.081184,False
4995,97.06256,False
4996,97.043976,False
4997,96.975426,False
4998,96.95692,False
4999,102.01847,False
5000,97.0,False
5001,97.03157,False
5002,102.04311,False
5003,96.92473,False
5004,101.93626,False
5005,101.89776,False
5006,101.90924,False
5007,101.9707,False
5008,102.03214,False
5009,96.96383,False
5010,96.995544,False
5011,102.05698,False
5012,96.98873,False
5013,96.92053,False
5014,96.90237,False
5015,96.834236,False
5016,96.76614,False
5017,101.77758,False
5018,101.789,False
5019,101.850395,False
5020,101.911766,False
5021,101.873116,False
5022,96.80509,False
5023,96.787094,False
5024,101.848434,False
5025,96.880486,False
5026,101.94181,False
5027,96.97391,False
5028,96.90603,False
5029,101.86735,False
5030,96.84952,False
5031,96.881714,False
5032,96.81396,False
5033,101.825264,False
5034,101.836555,False
5035,101.89783,False
5036,96.88012,False
5037,96.91244,False
5038,101.9737,False
5039,101.98494,False
5040,96.96731,False
5041,96.99971,False
5042,97.03215,False
5043,97.01462,False
5044,97.04713,False
5045,102.05837,False
5046,102.1196,False
5047,102.1808,False
5048,97.11336,False
5049,102.174545,False
5050,102.185715,False
5051,102.24686,False
5052,102.30798,False
5053,102.219086,False
5054,102.280174,False
5055,97.2128,False
5056,102.22386,False
5057,102.23491,False
5058,102.24593,False
5059,102.30694,False
5060,102.317924,False
5061,97.30061,False
5062,102.311584,False
5063,97.29431,False
5064,97.227066,False
5065,102.18803,False
5066,97.17082,False
5067,102.18177,False
5068,102.2427,False
5069,97.22554,False
5070,102.18645,False
5071,102.19734,False
5072,102.25821,False
5073,102.219055,False
5074,97.051956,False
5075,102.012794,False
5076,96.945724,False
5077,101.90655,False
5078,101.86735,False
5079,96.85033,False
5080,101.81111,False
5081,101.87188,False
5082,96.7549,False
5083,101.66565,False
5084,101.676384,False
5085,96.65945,False
5086,101.62016,False
5087,96.65327,False
5088,101.713974,False
5089,96.59711,False
5090,101.5578,False
5091,96.59097,False
5092,101.60165,False
5093,101.612305,False
5094,96.64552,False
5095,101.70616,False
5096,96.689415,False
5097,101.65005,False
5098,101.710655,False
5099,96.69395,False
5100,96.72727,False
5101,96.76063,False
5102,101.77123,False
5103,101.73182,False
5104,96.71522,False
5105,96.64864,False
5106,96.6821,False
5107,101.74268,False
5108,101.803246,False
5109,101.86379,False
5110,101.87432,False
5111,101.93483,False
5112,101.99532,False
5113,96.97884,False
5114,101.98932,False
5115,101.799774,False
5116,96.78333,False
5117,96.81692,False
5118,96.85054,False
5119,101.81099,False
5120,101.72143,False
5121,101.781845,False
5122,101.84225,False
5123,101.902626,False
5124,101.96299,False
5125,96.89667,False
5126,101.957016,False
5127,96.99073,False
5128,102.00106,False
5129,102.06138,False
5130,102.07168,False
5131,97.00544,False
5132,97.03922,False
5133,101.94952,False
5134,101.959785,False
5135,101.97005,False
5136,101.98028,False
5137,102.040504,False
5138,102.1007,False
5139,102.110886,False
5140,102.07105,False
5141,102.0812,False
5142,102.09133,False
5143,102.15144,False
5144,102.16154,False
5145,102.07162,False
5146,97.1055,False
5147,102.165565,False
5148,97.09948,False
5149,97.13342,False
5150,102.19348,False
5151,102.15352,False
5152,102.21354,False
5153,97.09753,False
5154,102.10754,False
5155,102.067535,False
5156,102.12751,False
5157,102.08747,False
5158,101.997406,False
5159,96.93145,False
5160,101.941376,False
5161,101.951294,False
5162,101.91119,False
5163,101.92107,False
5164,96.90515,False
5165,101.96502,False
5166,101.97487,False
5167,101.9847,False
5168,102.04452,False
5169,96.97866,False
5170,101.988464,False
5171,101.99825,False
5172,96.93243,False
5173,96.916626,False
5174,101.92641,False
5175,101.88617,False
5176,96.82041,False
5177,96.854675,False
5178,101.81443,False
5179,96.848724,False
5180,101.858475,False
5181,96.8928,False
5182,101.802536,False
5183,96.786896,False
5184,96.82128,False
5185,101.83101,False
5186,101.84073,False
5187,101.90042,False
5188,101.9601,False
5189,101.969765,False
5190,96.9542,False
5191,96.93867,False
5192,101.89832,False
5193,101.85796,False
5194,96.792465,False
5195,96.72699,False
5196,101.68662,False
5197,96.62118,False
5198,96.60576,False
5199,101.66539,False
5200,96.7,False
5201,101.75962,False
5202,96.79426,False
5203,96.72893,False
5204,101.68854,False
5205,96.723236,False
5206,101.78284,False
5207,101.79242,False
5208,96.827156,False
5209,101.78673,False
5210,101.79628,False
5211,96.78105,False
5212,101.790596,False
5213,96.77539,False
5214,101.78493,False
5215,101.844444,False
5216,96.82928,False
5217,101.83878,False
5218,101.89828,False
5219,96.88314,False
5220,96.868034,False
5221,101.87752,False
5222,101.93699,False
5223,101.94644,False
5224,102.00588,False
5225,96.990814,False
5226,102.000244,False
5227,102.059654,False
5228,102.06905,False
5229,97.05403,False
5230,102.01341,False
5231,96.94842,False
5232,96.93344,False
5233,96.918495,False
5234,101.92788,False
5235,96.91296,False
5236,96.898056,False
5237,96.93318,False
5238,96.81834,False
5239,101.87772,False
5240,101.937096,False
5241,96.92228,False
5242,101.98164,False
5243,102.04099,False
5244,102.05032,False
5245,102.10964,False
5246,102.16894,False
5247,97.10417,False
5248,97.089424,False
5249,97.0747,False
5250,102.084,False
5251,96.919304,False
5252,101.97859,False
5253,102.03787,False
5254,102.04713,False
5255,96.98247,False
5256,101.94172,False
5257,101.85095,False
5258,101.91017,False
5259,96.94555,False
5260,96.98095,False
5261,101.990166,False
5262,102.04937,False
5263,97.0348,False
5264,102.09399,False
5265,97.079445,False
5266,102.08862,False
5267,102.14779,False
5268,102.10694,False
5269,102.06608,False
5270,102.1252,False
5271,97.1607,False
5272,102.21981,False
5273,102.228905,False
5274,102.287994,False
5275,102.34706,False
5276,102.40611,False
5277,102.315155,False
5278,97.35071,False
5279,97.28628,False
5280,102.245316,False
5281,102.25433,False
5282,102.21334,False
5283,102.072334,False
5284,102.03131,False
5285,102.09027,False
5286,102.09922,False
5287,97.08485,False
5288,102.09379,False
5289,97.12944,False
5290,102.18837,False
5291,97.17405,False
5292,97.10975,False
5293,102.16868,False
5294,102.17759,False
5295,97.11332,False
5296,102.12222,False
5297,102.18111,False
5298,97.16687,False
5299,102.17575,False
5300,97.21154,False
5301,102.220406,False
5302,97.25622,False
5303,102.26508,False
5304,102.32393,False
5305,102.332756,False
5306,102.24158,False
5307,97.27743,False
5308,102.336235,False
5309,102.29504,False
5310,102.30382,False
5311,102.312584,False
5312,97.29848,False
5313,97.23439,False
5314,102.29315,False
5315,102.2519,False
5316,102.21064,False
5317,102.21936,False
5318,97.205315,False
5319,102.26402,False
5320,102.27273,False
5321,97.258705,False
5322,102.3174,False
5323,102.376076,False
5324,102.38474,False
5325,102.393394,False
5326,102.452034,False
5327,102.41066,False
5328,97.39669,False
5329,97.232735,False
5330,102.241356,False
5331,97.07742,False
5332,102.13604,False
5333,97.12213,False
5334,102.18073,False
5335,97.21685,False
5336,102.27545,False
5337,102.284035,False
5338,102.2426,False
5339,97.22875,False
5340,97.21493,False
5341,97.151115,False
5342,97.18733,False
5343,102.2459,False
5344,97.28214,False
5345,102.340706,False
5346,97.326965,False
5347,97.36325,False
5348,97.29955,False
5349,102.208115,False
5350,102.066666,False
5351,102.125206,False
5352,102.18373,False
5353,102.24224,False
5354,102.25074,False
5355,102.20923,False
5356,102.2177,False
5357,102.27616,False
5358,97.21252,False
5359,102.170975,False
5360,102.17941,False
5361,97.2158,False
5362,102.22423,False
5363,102.18265,False
5364,102.09106,False
5365,102.14945,False
5366,102.107834,False
5367,102.1162,False
5368,97.15263,False
5369,102.21099,False
5370,97.147446,False
5371,97.13392,False
5372,97.07041,False
5373,102.078766,False
5374,102.03712,False
5375,97.023636,False
5376,97.06017,False
5377,97.09673,False
5378,97.083305,False
5379,102.041664,False
5380,102.0,False
5381,96.93661,False
5382,101.744934,False
5383,96.78156,False
5384,96.81821,False
5385,96.80487,False
5386,101.8132,False
5387,96.79989,False
5388,101.80821,False
5389,101.766525,False
5390,101.82482,False
5391,96.86154,False
5392,101.91983,False
5393,101.878105,False
5394,96.86485,False
5395,96.90161,False
5396,101.859886,False
5397,101.818146,False
5398,101.876396,False
5399,96.81319,False
5400,96.85,False
5401,101.90824,False
5402,101.91647,False
5403,101.97469,False
5404,102.032906,False
5405,97.01975,False
5406,101.97795,False
5407,96.96482,False
5408,101.973015,False
5409,101.98119,False
5410,102.03936,False
5411,102.047516,False
5412,97.03442,False
5413,97.02134,False
5414,102.07949,False
5415,102.08763,False
5416,102.14576,False
5417,102.153885,False
5418,97.190834,False
5419,102.198944,False
5420,97.085915,False
5421,97.12291,False
5422,102.181015,False
5423,97.16802,False
5424,97.15506,False
5425,97.142105,False
5426,102.10021,False
5427,102.1583,False
5428,102.11639,False
5429,97.153465,False
5430,102.11154,False
5431,102.0696,False
5432,97.0567,False
5433,102.06476,False
5434,97.10188,False
5435,102.10993,False
5436,102.117966,False
5437,97.055115,False
5438,102.013145,False
5439,97.050316,False
5440,97.0875,False
5441,102.045525,False
5442,97.03273,False
5443,101.990746,False
5444,97.02798,False
5445,102.03599,False
5446,96.973236,False
5447,96.91051,False
5448,101.968506,False
5449,101.9265,False
5450,101.88448,False
5451,101.892456,False
5452,96.87975,False
5453,101.93771,False
5454,101.94566,False
5455,96.93299,False
5456,96.97033,False
5457,101.928276,False
5458,101.93621,False
5459,96.97358,False
5460,101.98151,False
5461,101.989426,False
5462,97.02681,False
5463,102.084724,False
5464,97.07213,False
5465,97.10956,False
5466,97.097,False
5467,97.034454,False
5468,102.04237,False
5469,96.97985,False
5470,102.03776,False
5471,102.04565,False
5472,102.10353,False
5473,102.06141,False
5474,101.919266,False
5475,101.92712,False
5476,96.914635,False
5477,101.92248,False
5478,96.91001,False
5479,101.91785,False
5480,96.9054,False
5481,96.84298,False
5482,101.75081,False
5483,101.70863,False
5484,96.74622,False
5485,101.80404,False
5486,101.86185,False
5487,101.86964,False
5488,96.80726,False
5489,101.86504,False
5490,101.87282,False
5491,96.860466,False
5492,101.91823,False
5493,96.855896,False
5494,101.76366,False
5495,101.77141,False
5496,96.759094,False
5497,96.69679,False
5498,96.73451,False
5499,101.74226,False
5500,101.7,False
5501,96.687744,False
5502,101.745476,False
5503,101.80319,False
5504,101.8609,False
5505,101.8186,False
5506,101.8763,False
5507,101.933975,False
5508,101.94164,False
5509,96.97942,False
5510,102.03709,False
5511,102.09474,False
5512,102.15238,False
5513,97.190186,False
5514,97.17801,False
5515,97.16584,False
5516,97.153694,False
5517,102.16134,False
5518,97.19921,False
5519,102.25684,False
5520,97.29474,False
5521,97.33264,False
5522,102.24027,False
5523,97.2782,False
5524,97.21614,False
5525,102.07377,False
5526,102.131386,False
5527,102.139,False
5528,102.1466,False
5529,97.13457,False
5530,102.092155,False
5531,96.930145,False
5532,96.86815,False
5533,96.906166,False
5534,96.8442,False
5535,96.88225,False
5536,101.83984,False
5537,101.84743,False
5538,101.855,False
5539,101.81258,False
5540,96.80065,False
5541,101.708206,False
5542,96.7463,False
5543,96.78442,False
5544,101.84197,False
5545,101.89951,False
5546,101.90705,False
5547,96.94518,False
5548,102.002716,False
5549,96.99087,False
5550,101.99839,False
5551,102.0059,False
5552,102.013405,False
5553,96.95158,False
5554,101.959076,False
5555,101.96656,False
5556,96.95476,False
5557,101.962234,False
5558,102.01971,False
5559,102.02717,False
5560,102.034615,False
5561,102.09206,False
5562,102.09949,False
5563,97.03772,False
5564,102.09514,False
5565,102.15256,False
5566,102.20996,False
5567,102.16736,False
5568,97.005615,False
5569,97.043884,False
5570,97.08217,False
5571,102.139565,False
5572,102.14695,False
5573,97.18525,False
5574,102.09263,False
5575,102.1,False
5576,97.13833,False
5577,102.09569,False
5578,102.10304,False
5579,102.11039,False
5580,102.167725,False
5581,101.975044,False
5582,97.0134,False
5583,102.07072,False
5584,97.10909,False
5585,102.06641,False
5586,102.07371,False
5587,97.1121,False
5588,97.150505,False
5589,102.0578,False
5590,97.04623,False
5591,102.05352,False
5592,102.1108,False
5593,102.06808,False
5594,102.07535,False
5595,102.0826,False
5596,102.13985,False
5597,102.09709,False
5598,97.08554,False
5599,102.14278,False
5600,97.13125,False
5601,102.13847,False
5602,97.12697,False
5603,97.11547,False
5604,102.17269,False
5605,97.21121,False
5606,97.24975,False
5607,102.25697,False
5608,102.264175,False
5609,97.302734,False
5610,97.2413,False
5611,102.19851,False
5612,102.15571,False
5613,97.144295,False
5614,102.201485,False
5615,102.15867,False
5616,102.21584,False
5617,102.273,False
5618,97.31162,False
5619,102.368774,False
5620,97.30741,False
5621,102.31456,False
5622,102.371704,False
5623,102.27884,False
5624,97.31749,False
5625,102.324615,False
5626,97.36328,False
5627,97.35197,False
5628,102.40909,False
5629,102.31621,False
5630,97.30491,False
5631,97.34362,False
5632,97.382355,False
5633,97.37109,False
5634,97.30985,False
5635,102.31697,False
5636,102.32408,False
5637,97.36286,False
5638,97.40165,False
5639,97.39045,False
5640,97.379265,False
5641,102.33638,False
5642,102.19348,False
5643,102.20058,False
5644,102.05766,False
5645,102.06474,False
5646,97.05358,False
5647,96.99244,False
5648,96.98131,False
5649,101.938385,False
5650,101.895454,False
5651,96.884346,False
5652,96.92325,False
5653,96.86216,False
5654,101.81923,False
5655,96.858154,False
5656,101.86522,False
5657,101.92227,False
5658,101.92931,False
5659,96.96826,False
5660,97.00723,False
5661,102.01427,False
5662,96.95325,False
5663,101.86028,False
5664,101.81731,False
5665,96.806305,False
5666,101.86333,False
5667,101.820335,False
5668,101.82734,False
5669,101.834335,False
5670,101.89132,False
5671,96.88034,False
5672,96.81938,False
5673,96.808426,False
5674,101.815414,False
5675,101.82239,False
5676,101.82935,False
5677,96.81843,False
5678,101.825386,False
5679,96.86447,False
5680,101.87143,False
5681,101.77837,False
5682,96.717476,False
5683,101.77442,False
5684,96.71354,False
5685,101.720474,False
5686,101.6774,False
5687,101.58432,False
5688,101.59123,False
5689,101.59814,False
5690,101.60503,False
5691,101.611916,False
5692,101.66879,False
5693,101.72566,False
5694,101.682526,False
5695,101.68938,False
5696,101.69623,False
5697,101.65306,False
5698,101.509895,False
5699,101.516716,False
5700,96.555885,False
5701,96.54506,False
5702,101.60188,False
5703,101.60869,False
5704,101.61549,False
5705,101.57229,False
5706,101.629074,False
5707,96.61828,False
5708,96.60749,False
5709,101.664276,False
5710,101.721054,False
5711,101.67782,False
5712,96.567055,False
5713,96.45631,False
5714,101.41307,False
5715,96.45233,False
5716,101.509094,False
5717,101.51584,False
5718,101.572586,False
5719,96.56187,False
5720,96.55116,False
5721,96.59047,False
5722,101.64721,False
5723,101.70395,False
5724,96.69327,False
5725,96.68261,False
5726,96.72196,False
5727,101.67869,False
5728,101.68542,False
5729,101.69213,False
5730,96.73151,False
5731,101.788216,False
5732,96.8276,False
5733,101.88431,False
5734,101.941,False
5735,96.9804,False
5736,101.9871,False
5737,96.97651,False
5738,97.01594,False
5739,102.072624,False
5740,102.02931,False
5741,102.08598,False
5742,97.07543,False
5743,97.014885,False
5744,102.071556,False
5745,97.061035,False
5746,97.00052,False
5747,97.04001,False
5748,97.07952,False
5749,97.01904,False
5750,102.02571,False
5751,97.01525,False
5752,102.071915,False
5753,102.07858,False
5754,102.085236,False
5755,102.09188,False
5756,102.14852,False
5757,102.15515,False
5758,97.19471,False
5759,102.251335,False
5760,102.25796,False
5761,102.264565,False
5762,97.25414,False
5763,97.24373,False
5764,97.23333,False
5765,102.239944,False
5766,102.246544,False
5767,102.25314,False
5768,102.30973,False
5769,102.31631,False
5770,102.17288,False
5771,97.162506,False
5772,102.21908,False
5773,97.25871,False
5774,102.21528,False
5775,102.27183,False
5776,102.32838,False
5777,102.334915,False
5778,97.27458,False
5779,97.26425,False
5780,102.22079,False
5781,97.21047,False
5782,102.117004,False
5783,102.073524,False
5784,102.13004,False
5785,102.086555,False
5786,97.07626,False
5787,102.08276,False
5788,97.07249,False
5789,97.012215,False
5790,102.018715,False
5791,97.05846,False
5792,102.01495,False
5793,102.07144,False
5794,102.07793,False
5795,101.9344,False
5796,101.89087,False
5797,101.94733,False
5798,101.903786,False
5799,101.910225,False
5800,96.9,False
5801,96.93978,False
5802,96.979576,False
5803,96.96938,False
5804,96.809204,False
5805,96.74903,False
5806,96.78887,False
5807,101.74532,False
5808,96.735176,False
5809,96.77504,False
5810,101.83149,False
5811,96.77137,False
5812,96.76126,False
5813,101.76771,False
5814,96.75761,False
5815,96.74752,False
5816,101.75397,False
5817,101.7604,False
5818,96.80033,False
5819,101.75676,False
5820,101.76318,False
5821,101.8196,False
5822,96.80955,False
5823,96.749504,False
5824,96.689476,False
5825,101.69589,False
5826,101.7023,False
5827,96.64228,False
5828,101.59869,False
5829,96.63868,False
5830,96.67869,False
5831,96.718704,False
5832,101.77511,False
5833,96.81514,False
5834,96.80518,False
5835,101.81158,False
5836,96.801636,False
5837,96.791695,False
5838,96.78178,False
5839,96.82186,False
5840,101.77826,False
5841,101.834656,False
5842,101.84104,False
5843,101.797424,False
5844,101.803795,False
5845,101.810165,False
5846,96.80027,False
5847,101.80663,False
5848,96.846756,False
5849,101.75311,False
5850,101.70946,False
5851,101.7658,False
5852,96.80594,False
5853,101.81228,False
5854,101.81861,False
5855,96.80876,False
5856,101.81509,False
5857,101.8214,False
5858,96.81157,False
5859,101.76788,False
5860,101.77419,False
5861,96.81438,False
5862,96.70457,False
5863,96.69476,False
5864,96.68498,False
5865,101.74129,False
5866,101.64759,False
5867,96.68781,False
5868,96.72805,False
5869,101.73435,False
5870,96.7746,False
5871,101.78089,False
5872,101.83718,False
5873,96.87744,False
5874,101.93372,False
5875,101.94,False
5876,101.89627,False
5877,96.93655,False
5878,101.99281,False
5879,101.99907,False
5880,96.989365,False
5881,96.97967,False
5882,102.03592,False
5883,97.02624,False
5884,101.93249,False
5885,101.93873,False
5886,101.994965,False
5887,97.03529,False
5888,97.025635,False
5889,97.01598,False
5890,102.022224,False
5891,97.062584,False
5892,97.05296,False
5893,102.05919,False
5894,97.049576,False
5895,102.105804,False
5896,102.012024,False
5897,101.96824,False
5898,101.97445,False
5899,101.880646,False
5900,101.936844,False
5901,101.94303,False
5902,101.94921,False
5903,101.95538,False
5904,96.8958,False
5905,101.75197,False
5906,101.75813,False
5907,101.81429,False
5908,96.80472,False
5909,96.84515,False
5910,96.885605,False
5911,101.89176,False
5912,96.93222,False
5913,96.87269,False
5914,96.81316,False
5915,96.85365,False
5916,101.90981,False
5917,101.965965,False
5918,97.00646,False
5919,102.062614,False
5920,101.96875,False
5921,101.974884,False
5922,101.93101,False
5923,101.98713,False
5924,96.97765,False
5925,101.983765,False
5926,101.989876,False
5927,96.93041,False
5928,96.92095,False
5929,101.82706,False
5930,96.81762,False
5931,96.80818,False
5932,101.814285,False
5933,101.82038,False
5934,101.776474,False
5935,101.83256,False
5936,96.87314,False
5937,101.92922,False
5938,96.96981,False
5939,96.910416,False
5940,101.9165,False
5941,101.972565,False
5942,96.86318,False
5943,96.853806,False
5944,101.85988,False
5945,96.75051,False
5946,101.75658,False
5947,96.797226,False
5948,101.85329,False
5949,96.793945,False
5950,101.8,False
5951,96.84067,False
5952,96.881355,False
5953,101.887405,False
5954,101.89345,False
5955,96.93414,False
5956,101.84019,False
5957,96.680885,False
5958,101.73692,False
5959,101.74296,False
5960,101.79898,False
5961,96.7397,False
5962,96.780426,False
5963,101.786446,False
5964,101.792465,False
5965,96.833206,False
5966,96.82396,False
5967,101.87997,False
5968,96.870735,False
5969,101.87674,False
5970,96.91751,False
5971,96.9583,False
5972,102.0143,False
5973,96.95509,False
5974,101.911095,False
5975,96.8519,False
5976,101.7579,False
5977,101.81388,False
5978,96.8547,False
5979,101.76069,False
5980,101.71667,False
5981,101.77264,False
5982,96.81347,False
5983,101.81944,False
5984,101.8254,False
5985,96.816246,False
5986,101.822205,False
5987,96.81306,False
5988,101.86901,False
5989,101.674965,False
5990,101.5809,False
5991,96.62177,False
5992,96.66265,False
5993,96.653534,False
5994,101.55948,False
5995,101.61541,False
5996,96.606316,False
5997,101.56224,False
5998,101.56817,False
5999,96.50908,False
6000,96.35,True
6001,75.05,False
6002,75.1,False
6003,90.15,False
6004,82.7,False
6005,92.25,False
6006,95.3,False
6007,97.49286,False
6008,99.15,False
6009,100.45,False
6010,93.5,False
6011,91.913635,False
6012,90.6,False
6013,89.496155,False
6014,95.7,False
6015,89.75,False
6016,95.8,False
6017,96.73235,False
6018,97.566666,False
6019,91.73947,False
6020,97.5,False
6021,91.76428,False
6022,91.1,False
6023,96.80218,False
6024,91.2,False
6025,96.8,False
6026,91.25,False
6027,96.85555,False
6028,91.35,False
6029,96.917244,False
6030,91.4,False
6031,96.93387,False
6032,97.4375,False
6033,97.913635,False
6034,98.314705,False
6035,92.88571,False
6036,98.316666,False
6037,98.72703,False
6038,99.06842,False
6039,93.67308,False
6040,99.05,False
6041,99.41097,False
6042,99.75714,False
6043,100.08954,False
6044,100.35909,False
6045,100.666664,False
6046,100.96304,False
6047,101.24894,False
6048,95.9,False
6049,101.17959,False
6050,95.85,False
6051,101.12353,False
6052,95.761536,False
6053,100.97925,False
6054,101.23889,False
6055,95.895454,False
6056,101.15,False
6057,95.77105,False
6058,101.02069,False
6059,95.705086,False
6060,100.9,False
6061,101.03852,False
6062,95.787094,False
6063,101.02143,False
6064,101.25,False
6065,101.37308,False
6066,95.98637,False
6067,101.20597,False
6068,95.97941,False
6069,101.09565,False
6070,95.828575,False
6071,95.61901,False
6072,100.78333,False
6073,100.94315,False
6074,95.74324,False
6075,100.9,False
6076,101.10263,False
6077,101.3013,False
6078,101.496155,False
6079,96.307594,False
6080,96.025,False
6081,101.21852,False
6082,96.04269,False
6083,101.18374,False
6084,96.01428,False
6085,101.20294,False
6086,95.98953,False
6087,95.78104,False
6088,100.91818,False
6089,101.052246,False
6090,95.8,False
6091,100.981865,False
6092,95.73478,False
6093,95.591934,False
6094,100.77234,False
6095,95.63421,False
6096,100.8125,False
6097,95.67886,False
6098,95.44898,False
6099,100.57576,False
6100,100.7,False
6101,95.52475,False
6102,95.40294,False
6103,95.28447,False
6104,95.11923,False
6105,100.24286,False
6106,100.414154,False
6107,100.53318,False
6108,100.65,False
6109,100.81468,False
6110,95.704544,False
6111,100.86757,False
6112,100.92857,False
6113,101.03761,False
6114,101.04474,False
6115,95.93913,False
6116,101.094826,False
6117,101.198715,False
6118,101.350845,False
6119,101.45126,False
6120,96.35,False
6121,101.499176,False
6122,96.25082,False
6123,101.39878,False
6124,101.54516,False
6125,101.69,False
6126,96.59524,False
6127,96.402756,False
6128,96.2625,False
6129,96.12442,False
6130,101.16923,False
6131,101.3126,False
6132,101.40455,False
6133,96.26955,False
6134,101.31045,False
6135,96.17778,False
6136,101.26765,False
6137,101.406204,False
6138,96.17609,False
6139,101.26367,False
6140,101.15,False
6141,101.185104,False
6142,101.169014,False
6143,96.04196,False
6144,95.916664,False
6145,95.8431,False
6146,100.976715,False
6147,95.8551,False
6148,95.78513,False
6149,95.66678,False
6150,100.75,False
6151,95.58344,False
6152,100.61579,False
6153,100.747055,False
6154,100.777275,False
6155,100.80645,False
6156,95.69231,False
6157,100.7707,False
6158,100.8981,False
6159,95.835846,False
6160,100.9625,False
6161,95.90186,False
6162,95.792595,False
6163,100.91871,False
6164,95.810974,False
6165,100.88636,False
6166,100.960846,False
6167,95.80479,False
6168,95.7,False
6169,95.64645,False
6170,100.62059,False
6171,100.74386,False
6172,100.86628,False
6173,95.76445,False
6174,100.836205,False
6175,95.685715,False
6176,100.806816,False
6177,95.75763,False
6178,95.55955,False
6179,95.41257,False
6180,95.36667,False
6181,95.27182,False
6182,100.34286,False
6183,100.46311,False
6184,95.41956,False
6185,95.32703,False
6186,100.44678,False
6187,100.56577,False
6188,95.474464,False
6189,95.43413,False
6190,100.552635,False
6191,100.62042,False
6192,100.6375,False
6193,100.70389,False
6194,100.81959,False
6195,95.78077,False
6196,100.84592,False
6197,100.91041,False
6198,101.02425,False
6199,101.08744,False
6200,101.1,False
6201,101.21194,False
6202,96.17475,False
6203,101.236206,False
6204,101.34706,False
6205,101.357315,False
6206,96.27136,False
6207,96.086235,False
6208,96.00192,False
6209,101.06196,False
6210,95.92857,False
6211,101.038155,False
6212,101.09717,False
6213,101.15563,False
6214,101.26355,False
6215,96.23139,False
6216,101.28889,False
6217,96.2076,False
6218,101.31468,False
6219,101.37123,False
6220,96.29091,False
6221,101.29706,False
6222,96.21757,False
6223,101.32332,False
6224,101.37857,False
6225,101.38333,False
6226,101.43761,False
6227,96.40925,False
6228,96.33158,False
6229,96.254585,False
6230,101.2587,False
6231,96.13247,False
6232,96.106895,False
6233,101.16073,False
6234,101.2141,False
6235,101.26702,False
6236,96.24237,False
6237,101.09494,False
6238,96.07101,False
6239,101.12322,False
6240,101.225,False
6241,96.201866,False
6242,96.07934,False
6243,96.05741,False
6244,95.98607,False
6245,100.987755,False
6246,101.039024,False
6247,101.13988,False
6248,96.119354,False
6249,101.169876,False
6250,101.22,False
6251,96.0502,False
6252,96.03095,False
6253,95.96225,False
6254,95.7941,False
6255,95.72647,False
6256,95.65938,False
6257,95.5428,False
6258,100.64302,False
6259,95.62703,False
6260,95.511536,False
6261,100.611496,False
6262,95.54656,False
6263,95.43213,False
6264,100.48182,False
6265,95.41792,False
6266,100.517296,False
6267,100.46629,False
6268,100.51492,False
6269,95.40167,False
6270,100.5,False
6271,100.59797,False
6272,95.5853,False
6273,100.632965,False
6274,95.620804,False
6275,100.66818,False
6276,95.55652,False
6277,95.5453,False
6278,95.484535,False
6279,100.43172,False
6280,100.52857,False
6281,100.57509,False
6282,95.51489,False
6283,95.50513,False
6284,95.395775,False
6285,100.392105,False
6286,100.43811,False
6287,100.5338,False
6288,95.475,False
6289,100.47041,False
6290,95.31207,False
6291,100.357216,False
6292,100.402054,False
6293,100.44659,False
6294,95.38878,False
6295,95.381355,False
6296,100.325676,False
6297,100.4197,False
6298,95.41275,False
6299,95.40619,False
6300,95.3,False
6301,100.29385,False
6302,100.38742,False
6303,100.38069,False
6304,95.375,False
6305,100.41803,False
6306,100.41078,False
6307,100.50326,False
6308,95.39805,False
6309,95.3932,False
6310,100.38548,False
6311,100.377495,False
6312,95.323074,False
6313,100.36485,False
6314,95.31083,False
6315,100.30238,False
6316,100.39367,False
6317,95.29006,False
6318,95.28679,False
6319,95.28386,False
6320,100.375,False
6321,100.36589,False
6322,95.36336,False
6323,100.40402,False
6324,100.39445,False
6325,95.24231,False
6326,95.09049,False
6327,100.13074,False
6328,95.07927,False
6329,100.169304,False
6330,100.20909,False
6331,100.24864,False
6332,100.33795,False
6333,95.33694,False
6334,100.376045,False
6335,100.46493,False
6336,100.50357,False
6337,100.49199,False
6338,95.49142,False
6339,100.52965,False
6340,100.56765,False
6341,100.60542,False
6342,95.55526,False
6343,100.59286,False
6344,100.58023,False
6345,95.58044,False
6346,95.28092,False
6347,100.31815,False
6348,100.405174,False
6349,100.391975,False
6350,100.47857,False
6351,100.56496,False
6352,100.65114,False
6353,100.68711,False
6354,95.68813,False
6355,100.573944,False
6356,100.65955,False
6357,95.66093,False
6358,100.74637,False
6359,100.83162,False
6360,100.86667,False
6361,100.851524,False
6362,100.93619,False
6363,100.97066,False
6364,95.87253,False
6365,95.82466,False
6366,100.85902,False
6367,95.81145,False
6368,100.84565,False
6369,100.92967,False
6370,100.96352,False
6371,101.04717,False
6372,96.0,False
6373,95.95309,False
6374,100.98663,False
6375,101.07,False
6376,101.15319,False
