step,reward
86223,61.666504
86224,61.611008
86225,61.615505
86226,61.62
86227,61.62449
86228,61.628975
86229,61.69346
86230,61.637936
86231,61.70241
86232,61.64688
86233,61.65135
86234,57.70238
86235,57.75342
86236,61.81789
86237,61.88235
86238,61.946808
86239,61.891262
86240,61.895714
86241,61.96016
86242,58.011223
86243,61.895668
86244,61.840107
86245,57.891182
86246,61.95562
86247,57.9467
86248,57.937794
86249,61.94223
86250,57.81333
86251,61.81777
86252,61.882202
86253,61.946632
86254,57.937748
86255,61.762173
86256,61.706596
86257,57.637722
86258,61.522144
86259,61.52656
86260,57.577698
86261,61.642113
86262,57.513264
86263,61.457676
86264,57.508835
86265,57.5
86266,61.444412
86267,57.49559
86268,61.44
86269,61.504406
86270,57.555595
86271,57.54679
86272,61.551197
86273,57.482403
86274,61.546806
86275,61.55121
86276,61.61561
86277,57.666824
86278,57.718052
86279,57.769283
86280,61.833683
86281,61.83808
86282,57.889324
86283,57.880577
86284,61.764973
86285,57.756237
86286,57.687508
86287,61.6319
86288,61.696293
86289,61.76068
86290,61.645065
86291,61.709446
86292,57.64073
86293,61.705112
86294,61.769485
86295,61.773857
86296,61.77822
86297,61.782585
86298,57.71389
86299,61.59825
86300,61.66261
86301,57.653923
86302,57.705246
86303,57.69658
86304,57.687916
86305,61.752277
86306,61.816635
86307,61.70099
86308,61.705338
86309,61.769684
86310,57.821037
86311,61.885384
86312,61.829723
86313,61.89406
86314,57.765427
86315,57.7568
86316,61.76114
86317,61.70547
86318,61.769802
86319,57.76119
86320,61.705517
86321,57.696915
86322,61.70124
86323,61.64556
86324,61.70988
86325,61.714195
86326,57.765606
86327,61.829918
86328,57.88134
86329,61.88565
86330,61.889957
86331,57.88139
86332,61.945694
86333,62.009995
86334,61.954292
86335,61.958588
86336,62.022877
86337,58.074326
86338,62.138615
86339,62.082897
86340,58.07436
86341,58.065826
86342,57.997303
86343,57.928783
86344,61.93307
86345,57.924564
86346,61.92885
86347,61.933132
86348,61.937412
86349,57.988914
86350,61.87319
86351,57.924706
86352,61.928978
86353,57.9205
86354,61.924774
86355,61.989044
86356,61.87331
86357,61.817574
86358,57.74911
86359,57.740654
86360,57.732204
86361,61.73647
86362,61.68073
86363,61.744984
86364,61.80924
86365,57.800804
86366,57.792374
86367,61.85663
86368,57.90821
86369,61.852463
86370,61.796707
86371,61.74095
86372,61.745193
86373,61.74943
86374,61.753666
86375,57.805264
86376,57.85687
86377,57.90848
86378,61.912716
86379,61.916946
86380,61.98118
86381,61.9254
86382,61.929623
86383,61.81384
86384,57.80547
86385,57.857105
86386,61.861324
86387,61.925537
86388,61.98975
86389,58.041397
86390,62.04561
86391,62.109814
86392,58.10147
86393,62.165676
86394,62.169876
86395,61.87407
86396,61.938263
86397,62.002453
86398,62.006638
86399,57.998318
86400,62.0025
86401,61.88668
86402,61.890858
86403,61.955032
86404,61.8992
86405,61.84337
86406,57.775063
86407,61.77923
86408,61.843388
86409,61.847546
86410,57.899254
86411,61.84341
86412,61.787563
86413,61.79171
86414,61.855858
86415,57.78758
86416,57.839306
86417,61.843452
86418,61.907593
86419,61.91173
86420,61.915867
86421,61.92
86422,61.86413
86423,61.868256
86424,61.752377
86425,57.804123
86426,61.868244
86427,61.75236
86428,61.756474
86429,57.748234
86430,57.74
86431,61.804115
86432,61.868225
86433,61.87233
86434,57.804108
86435,57.795895
86436,61.8
86437,57.731792
86438,61.7959
86439,61.8
86440,61.8041
86441,61.868195
86442,61.932285
86443,61.876373
86444,57.868183
86445,61.81227
86446,57.68409
86447,57.675915
86448,61.56
86449,61.624084
86450,57.55592
86451,61.62
86452,61.68408
86453,61.688152
86454,57.68
86455,57.731853
86456,57.723713
86457,57.71558
86458,61.719658
86459,61.723732
86460,61.427803
86461,61.491875
86462,61.495937
86463,61.56
86464,61.56406
86465,57.615944
86466,57.547836
86467,61.55189
86468,61.49595
86469,57.48785
86470,61.4919
86471,61.555954
86472,61.5
86473,57.491913
86474,57.54383
86475,57.595757
86476,57.64769
86477,61.71174
86478,61.65579
86479,61.53983
86480,57.531773
86481,61.535816
86482,61.599854
86483,61.48389
86484,57.535847
86485,61.41988
86486,61.42391
86487,61.427937
86488,61.43196
86489,61.495983
86490,61.5
86491,61.444016
86492,61.508026
86493,57.5
86494,61.56401
86495,61.628017
86496,61.572018
86497,61.63602
86498,57.688007
86499,57.74
86500,61.684
86501,61.687996
86502,61.75199
86503,61.75598
86504,61.759968
86505,61.82395
86506,61.827934
86507,61.89191
86508,61.895885
86509,61.779858
86510,61.783825
86511,61.72779
86512,57.779808
86513,61.843773
86514,57.8358
86515,61.779762
86516,57.711796
86517,61.595757
86518,61.599712
86519,61.66367
86520,61.60762
86521,61.671566
86522,61.67551
86523,57.66756
86524,61.671505
86525,61.735447
86526,61.739384
86527,61.803318
86528,61.747246
86529,61.811172
86530,61.8751
86531,61.81902
86532,61.822937
86533,57.87501
86534,61.758926
86535,57.751007
86536,57.803093
86537,61.74701
86538,61.69092
86539,61.634834
86540,57.686928
86541,61.690838
86542,57.68294
86543,61.74685
86544,61.810753
86545,57.86287
86546,61.86677
86547,57.858894
86548,61.922794
86549,61.806694
86550,61.870586
86551,61.93448
86552,57.986614
86553,61.990505
86554,62.054394
86555,62.11828
86556,58.050423
86557,61.934307
86558,61.998184
86559,57.93034
86560,61.874218
86561,61.938095
86562,61.941967
86563,61.885838
86564,61.8897
86565,61.893566
86566,61.957428
86567,57.8896
86568,61.953457
86569,61.957314
86570,61.90117
86571,61.905018
86572,61.908863
86573,61.97271
86574,62.03655
86575,62.04039
86576,61.984222
86577,57.976414
86578,57.968613
86579,57.960815
86580,62.02465
86581,61.968487
86582,61.972317
86583,62.036144
86584,62.03997
86585,57.972187
86586,62.03601
86587,62.09983
86588,57.972057
86589,62.035873
86590,62.039692
86591,62.043503
86592,61.987316
86593,62.05112
86594,61.934925
86595,61.878727
86596,61.762527
86597,61.826324
86598,61.830116
86599,57.82236
86600,61.886154
86601,61.949944
86602,62.01373
86603,57.945984
86604,57.99825
86605,62.062035
86606,61.945816
86607,61.8896
86608,61.953373
86609,62.017147
86610,62.02092
86611,62.02469
86612,62.028454
86613,58.020737
86614,58.013023
86615,61.956787
86616,61.90055
86617,57.892845
86618,61.896606
86619,61.960365
86620,62.02412
86621,62.027874
86622,62.031624
86623,62.03537
86624,61.799114
86625,61.802856
86626,61.806595
86627,61.87033
86628,61.874065
86629,61.817795
86630,61.64152
86631,57.633842
86632,61.63757
86633,61.641293
86634,57.63362
86635,61.577343
86636,61.641064
86637,57.6934
86638,61.51712
86639,61.580833
86640,57.633183
86641,57.625534
86642,57.677895
86643,61.74161
86644,61.745327
86645,61.749035
86646,57.801407
86647,61.865116
86648,61.808823
86649,57.861202
86650,61.864906
86651,57.857292
86652,61.860996
86653,61.924698
86654,57.91709
86655,57.96949
86656,57.901897
86657,61.8456
86658,57.898014
86659,61.961716
86660,62.025414
86661,58.077835
86662,62.021534
86663,62.085228
86664,62.08892
86665,62.09261
86666,62.036293
86667,62.09998
86668,62.16366
86669,62.047337
86670,58.039776
86671,62.043453
86672,62.107124
86673,58.099575
86674,62.163246
86675,62.166916
86676,58.15937
86677,62.22304
86678,62.226707
86679,58.159172
86680,62.042835
86681,57.975307
86682,57.907784
86683,61.97145
86684,62.03511
86685,57.967598
86686,62.031258
86687,62.034916
86688,62.03857
86689,61.982224
86690,61.985874
86691,58.038372
86692,57.970875
86693,57.843388
86694,61.84704
86695,61.850685
86696,61.914333
86697,61.857975
86698,57.8505
86699,57.903023
86700,57.895557
86701,57.888092
86702,61.89174
86703,57.884285
86704,57.876835
86705,57.80939
86706,61.87304
86707,61.756683
86708,57.809246
86709,61.75289
86710,57.685463
86711,61.749104
86712,61.752743
86713,57.745323
86714,61.748962
86715,57.741547
86716,61.745186
86717,61.80882
86718,61.87245
86719,61.93608
86720,61.999706
86721,57.992306
86722,62.05593
86723,62.05955
86724,62.06317
86725,61.94679
86726,61.950405
86727,61.954014
86728,61.957626
86729,61.90123
86730,57.953846
86731,57.94647
86732,61.950073
86733,57.8827
86734,61.886307
86735,61.889908
86736,57.822544
86737,61.826145
86738,61.889744
86739,57.88239
86740,61.945984
86741,57.818634
86742,61.882233
86743,57.87489
86744,57.807552
86745,57.800217
86746,61.803818
86747,57.79649
86748,61.800087
86749,61.80368
86750,57.736362
86751,57.72905
86752,61.732647
86753,57.66534
86754,57.65804
86755,61.661633
86756,61.725224
86757,61.728813
86758,61.7324
86759,61.735985
86760,57.668697
86761,61.732277
86762,61.73586
86763,57.728577
86764,57.721302
86765,57.654034
86766,61.657616
86767,61.72119
86768,61.784767
86769,61.848343
86770,57.901085
86771,61.904655
86772,57.837402
86773,61.840973
86774,61.90454
86775,61.848106
86776,61.851673
86777,61.855232
86778,57.847992
86779,61.85155
86780,61.735107
86781,61.798664
86782,61.862213
86783,57.734985
86784,61.798534
86785,61.802082
86786,61.865627
86787,57.918407
86788,61.92195
86789,57.974735
86790,61.97828
86791,61.98182
86792,58.034615
86793,61.91815
86794,61.98169
86795,58.03449
86796,62.098026
86797,62.041557
86798,62.04509
86799,61.988617
86800,62.052143
86801,58.044956
86802,62.10848
86803,61.992
86804,61.93552
86805,57.92834
86806,61.93186
86807,61.935375
86808,61.99889
86809,62.0624
86810,62.00591
86811,58.058743
86812,61.94225
86813,61.94575
86814,61.949253
86815,58.002094
86816,61.945595
86817,57.938446
86818,57.9913
86819,62.0548
86820,58.04766
86821,58.040524
86822,58.033394
86823,62.036896
86824,62.040398
86825,62.103893
86826,62.107388
86827,62.11088
86828,62.05437
86829,62.057858
86830,62.12134
86831,58.114227
86832,62.17771
86833,62.121193
86834,62.06467
86835,58.057568
86836,62.001045
86837,61.884518
86838,61.887993
86839,61.89146
86840,57.884365
86841,61.887836
86842,61.8913
86843,61.954765
86844,61.95823
86845,61.96169
86846,61.965145
86847,57.89806
86848,61.901516
86849,61.84497
86850,61.90842
86851,61.97187
86852,58.024796
86853,62.088245
86854,58.02118
86855,62.024624
86856,62.088066
86857,58.021008
86858,62.024452
86859,57.957397
86860,61.96084
86861,61.844276
86862,61.847713
86863,61.731148
86864,57.724106
86865,61.72754
86866,57.7205
86867,61.783936
86868,57.776905
86869,57.76988
86870,61.83331
86871,61.83674
86872,61.840168
86873,61.843594
86874,61.907013
86875,61.910435
86876,57.96342
86877,61.96684
86878,62.03026
86879,58.02325
86880,58.01625
86881,58.069252
86882,61.892673
86883,57.88568
86884,61.829098
86885,57.882114
86886,61.94553
86887,61.888943
86888,61.952354
86889,61.955765
86890,61.95917
86891,61.962574
86892,61.965977
86893,61.909374
86894,57.842403
86895,57.77544
86896,61.83884
86897,57.77188
86898,61.71528
86899,57.70833
86900,61.711723
86901,57.76478
86902,61.828175
86903,57.881233
86904,61.824627
86905,61.76802
86906,61.77141
86907,57.644478
86908,61.707867
86909,61.651257
86910,61.714638
86911,61.71802
86912,61.781403
86913,61.724777
86914,61.728153
86915,61.731525
86916,61.734898
86917,57.78798
86918,61.61135
86919,61.674717
86920,61.618084
86921,61.681446
86922,61.744804
86923,61.808163
86924,57.801258
86925,61.864616
86926,57.797718
86927,61.80107
86928,57.73418
86929,57.72729
86930,57.72041
86931,61.723766
86932,57.77689
86933,61.840244
86934,57.833374
86935,57.766506
86936,61.769863
86937,61.71322
86938,57.766357
86939,61.829712
86940,57.822857
86941,57.75601
86942,57.749165
86943,61.81252
86944,61.87587
86945,57.869034
86946,57.862198
86947,61.925552
86948,61.8689
86949,61.752247
86950,61.815594
86951,57.80877
86952,61.752113
86953,61.815456
86954,61.758797
86955,57.69198
86956,57.68517
86957,57.618362
86958,61.681705
86959,61.685043
86960,57.67824
86961,61.74158
86962,61.804916
86963,61.74825
86964,61.81158
86965,57.80479
86966,61.86812
86967,57.921333
86968,61.984665
86969,62.04799
86970,62.111313
86971,62.114635
86972,62.057953
86973,58.11118
86974,62.0545
86975,61.877815
86976,57.93105
86977,61.81436
86978,57.807602
86979,61.87092
86980,57.864162
86981,61.867474
86982,61.930786
86983,61.994095
86984,57.927345
86985,57.920605
86986,61.983913
86987,57.917175
86988,61.98048
86989,62.04379
86990,58.037056
86991,62.10036
86992,62.163662
86993,58.15694
86994,62.16024
86995,62.04354
86996,62.046837
86997,58.10012
86998,62.103416
86999,62.046707
87000,57.98
87001,70.06
87002,70.12
87003,70.18
87004,58.74
87005,54.3
87006,60.36
87007,61.84857
87008,62.98
87009,56.54
87010,61.6
87011,62.47818
87012,56.72
87013,55.24154
87014,60.125713
87015,60.9
87016,55.65
87017,54.60706
87018,59.353333
87019,60.027367
87020,55.14
87021,59.771427
87022,54.927273
87023,59.52087
87024,54.76
87025,54.12
87026,58.68769
87027,59.217777
87028,54.642857
87029,54.111725
87030,58.56
87031,59.039356
87032,59.4925
87033,59.921818
87034,60.32941
87035,60.717144
87036,60.966667
87037,56.44865
87038,60.68737
87039,61.03077
87040,61.36
87041,61.5561
87042,61.8
87043,61.972557
87044,62.194546
87045,62.466667
87046,62.729565
87047,62.80383
87048,63.05
87049,63.28857
87050,58.86
87051,58.328236
87052,57.99231
87053,57.61132
87054,57.184444
87055,61.436363
87056,61.681427
87057,61.8
87058,57.455173
87059,57.062035
87060,56.8
87061,60.920326
87062,61.094837
87063,56.84762
87064,56.55
87065,56.321537
87066,56.041817
87067,60.27821
87068,60.449413
87069,56.12087
87070,55.8
87071,59.969013
87072,55.716667
87073,59.942192
87074,55.637836
87075,59.74
87076,59.837894
87077,59.93169
87078,60.141537
87079,55.847847
87080,60.055
87081,60.198517
87082,60.398537
87083,60.59518
87084,60.78857
87085,60.978825
87086,61.046047
87087,61.170345
87088,61.291817
87089,61.41056
87090,61.466667
87091,61.46022
87092,57.305218
87093,57.094837
87094,56.888935
87095,61.063156
87096,61.175
87097,56.975258
87098,56.77959
87099,56.58788
87100,56.4
87101,56.215843
87102,60.269413
87103,56.149513
87104,55.973076
87105,60.025715
87106,55.913208
87107,60.0243
87108,55.915554
87109,55.74991
87110,59.68
87111,59.848106
87112,59.954285
87113,59.878586
87114,55.717896
87115,59.88087
87116,59.92207
87117,60.08154
87118,60.17932
87119,60.275463
87120,56.18
87121,60.33504
87122,56.182625
87123,60.216587
87124,56.067097
87125,60.16
87126,60.311428
87127,56.225197
87128,60.315624
87129,56.052094
87130,55.85077
87131,55.771603
87132,59.921818
87133,55.785114
87134,59.75433
87135,59.842224
87136,59.928825
87137,60.07416
87138,60.21826
87139,60.30115
87140,60.442856
87141,60.523403
87142,60.662815
87143,56.53133
87144,60.67
87145,56.48069
87146,56.35315
87147,60.431427
87148,60.44865
87149,60.524834
87150,60.66
87151,60.79417
87152,60.747368
87153,56.68353
87154,60.696102
87155,60.647743
87156,60.658463
87157,60.72828
87158,60.797215
87159,56.736603
87160,60.865
87161,56.80621
87162,60.934074
87163,56.697056
87164,56.521465
87165,60.64909
87166,56.59518
87167,60.482277
87168,60.48857
87169,60.614082
87170,56.56235
87171,60.62737
87172,60.75163
87173,56.641735
87174,56.473103
87175,60.477142
87176,60.600456
87177,60.66305
87178,60.724945
87179,60.786144
87180,60.84667
87181,56.680775
87182,60.74088
87183,56.636395
87184,56.533043
87185,60.59297
87186,60.712257
87187,56.490482
87188,56.449787
87189,60.56889
87190,60.68737
87191,60.745235
87192,60.7425
87193,60.79917
87194,60.915257
87195,60.970768
87196,61.025715
87197,56.92782
87198,56.83091
87199,56.734974
87200,56.58
87201,60.695225
87202,60.6899
87203,56.536255
87204,60.47059
87205,60.58439
87206,56.49204
87207,56.46058
87208,60.514233
87209,60.62737
87210,56.59714
87211,56.567772
87212,60.680756
87213,60.73324
87214,60.845234
87215,60.896744
87216,61.00778
87217,56.98009
87218,56.773212
87219,56.747124
87220,60.85818
87221,60.968777
87222,60.95892
87223,61.00861
87224,60.997856
87225,61.106667
87226,61.155045
87227,57.130836
87228,57.047367
87229,57.024628
87230,56.942608
87231,60.99117
87232,61.03931
87233,61.08704
87234,61.19436
87235,57.17362
87236,61.16068
87237,61.26734
87238,61.193615
87239,57.113976
87240,61.1
87241,57.08116
87242,56.942974
87243,60.92889
87244,56.851475
87245,60.77714
87246,60.88244
87247,60.92737
87248,56.850967
87249,56.77518
87250,56.64
87251,60.56494
87252,60.669525
87253,60.713757
87254,60.69764
87255,60.681175
87256,60.664375
87257,60.707237
87258,60.749767
87259,56.736137
87260,60.658463
87261,60.70046
87262,60.742138
87263,56.66943
87264,56.59727
87265,56.58566
87266,56.574585
87267,56.444046
87268,60.54597
87269,60.587585
87270,60.56889
87271,56.55919
87272,60.600296
87273,60.641098
87274,60.681606
87275,60.66182
87276,60.70174
87277,56.69307
87278,56.50489
87279,60.604733
87280,56.59714
87281,60.576797
87282,60.67617
87283,56.66926
87284,56.602818
87285,60.642105
87286,60.74112
87287,60.83986
87288,56.654167
87289,60.572735
87290,60.671036
87291,60.709072
87292,56.70411
87293,60.741978
87294,60.77959
87295,56.775253
87296,60.812702
87297,60.789898
87298,60.886845
87299,56.82321
87300,56.76
87301,60.856876
87302,56.614174
87303,60.53089
87304,60.62737
87305,60.723606
87306,60.75961
87307,60.795376
87308,60.890907
87309,60.926212
87310,56.924515
87311,60.95968
87312,61.054615
87313,61.14933
87314,61.12382
87315,61.158096
87316,61.19215
87317,57.191357
87318,57.070942
87319,61.16495
87320,57.165
87321,61.258877
87322,61.292545
87323,57.173126
87324,57.054073
87325,61.087692
87326,61.121105
87327,61.09431
87328,61.127316
87329,57.068935
87330,56.95091
87331,56.893234
87332,60.926266
87333,56.92901
87334,56.932095
87335,56.81552
87336,56.759285
87337,60.792404
87338,60.765324
87339,60.678055
87340,56.622353
87341,60.654957
87342,60.68737
87343,60.719593
87344,56.664417
87345,60.69652
87346,60.668438
87347,60.760174
87348,56.585518
87349,56.591175
87350,56.477142
87351,56.36342
87352,60.335228
87353,60.366856
87354,56.373558
87355,60.46507
87356,56.472134
87357,60.56353
87358,56.57095
87359,60.662228
87360,60.693333
87361,56.461163
87362,56.409283
87363,60.32033
87364,60.41121
87365,56.359726
87366,56.248524
87367,60.339348
87368,56.228477
87369,60.319187
87370,60.34973
87371,60.380108
87372,56.329678
87373,60.359947
87374,56.36984
87375,56.38
87376,56.390427
87377,60.42069
87378,60.330795
87379,60.42074
87380,60.450527
87381,60.540157
87382,56.4911
87383,60.520626
87384,60.55
87385,56.5613
87386,60.53057
87387,60.61969
87388,56.63134
87389,60.72036
87390,60.74923
87391,60.777954
87392,60.80653
87393,60.894962
87394,56.90711
87395,60.935444
87396,60.843636
87397,60.87169
87398,60.9596
87399,60.867367
87400,60.835
87401,56.78768
87402,56.8006
87403,60.82819
87404,60.855644
87405,56.68889
87406,56.642365
87407,56.59607
87408,60.50353
87409,60.530857
87410,60.61805
87411,60.64511
87412,60.73204
87413,60.818836
87414,60.785507
87415,60.872047
87416,60.95846
87417,60.98475
87418,56.93914
87419,60.905346
87420,56.86
87421,60.94613
87422,61.03213
87423,56.98709
87424,60.95302
87425,60.978825
87426,56.934086
87427,60.959812
87428,60.98542
87429,56.94098
87430,60.906513
87431,60.931927
87432,61.017223
87433,61.1024
87434,61.067467
87435,61.032413
87436,61.057247
87437,56.95332
87438,56.84959
87439,60.874397
87440,60.95909
87441,56.975647
87442,60.880272
87443,60.904785
87444,56.86162
87445,56.87865
87446,60.96314
87447,56.8604
87448,56.877857
87449,56.8955
87450,56.853333
87451,60.877872
87452,60.9623
87453,60.866623
87454,60.950836
87455,61.034946
87456,60.998947
87457,61.022846
87458,61.106636
87459,61.190327
87460,57.208694
87461,61.17232
87462,61.195843
87463,57.21447
87464,57.113277
87465,61.016773
87466,61.040173
87467,61.06347
87468,56.902565
87469,60.9258
87470,56.885105
87471,56.784588
87472,60.747795
87473,56.707485
87474,60.730633
87475,60.693684
87476,60.776638
87477,60.679497
87478,56.699497
87479,56.659664
87480,56.68
87481,56.6405
87482,56.661163
87483,56.621986
87484,56.582973
87485,60.665977
87486,60.74889
87487,60.711704
87488,60.794426
87489,56.755707
87490,60.778366
87491,60.800938
87492,60.823414
87493,60.845802
87494,60.928097
87495,61.010303
87496,60.97242
87497,56.994083
87498,56.895905
87499,60.737995
87500,60.82
87501,56.722034
87502,60.743984
87503,56.706203
87504,60.788094
87505,60.7499
87506,60.83162
87507,60.853256
87508,60.814804
87509,60.716267
87510,60.677647
87511,60.698944
87512,56.661564
87513,56.62433
87514,60.645603
87515,56.668545
87516,56.691628
87517,60.65288
87518,56.67614
87519,60.697342
87520,60.71846
87521,56.74192
87522,60.76299
87523,56.786617
87524,56.810383
87525,60.83143
87526,56.855362
87527,60.936356
87528,60.95727
87529,60.97811
87530,57.002266
87531,61.023052
87532,61.04376
87533,61.064392
87534,61.084946
87535,61.10542
87536,61.12582
87537,57.09028
87538,57.11487
87539,56.95959
87540,60.92
87541,60.940334
87542,60.84059
87543,60.740772
87544,60.760883
87545,56.725872
87546,60.745934
87547,60.825924
87548,60.905838
87549,60.74568
87550,56.71091
87551,60.73071
87552,60.810436
87553,60.89009
87554,60.969677
87555,61.04919
87556,57.014675
87557,61.094147
87558,57.059784
87559,61.019215
87560,57.045
87561,61.064384
87562,57.09032
87563,60.989662
87564,61.068935
87565,61.02814
87566,61.04728
87567,61.12635
87568,61.14535
87569,61.164288
87570,57.070526
87571,61.029423
87572,61.108253
87573,61.067017
87574,57.03345
87575,57.06
87576,61.01875
87577,61.037434
87578,57.06415
87579,56.910984
87580,60.989655
87581,56.896626
87582,60.915257
87583,60.873825
87584,56.90096
87585,56.868206
87586,60.886757
87587,56.91414
87588,60.93265
87589,60.951103
87590,56.918644
87591,60.877056
87592,60.895405
87593,56.803104
87594,60.821415
87595,60.659664
87596,56.627518
87597,60.585728
87598,60.54388
87599,60.44197
87600,56.47
87601,60.488052
87602,60.566048
87603,60.46398
87604,60.481853
87605,60.49967
87606,56.467922
87607,60.4857
87608,60.56342
87609,60.641083
87610,60.658688
87611,60.736237
87612,60.813725
87613,60.831158
87614,56.859673
87615,60.87707
87616,60.954414
87617,56.92308
87618,61.00039
87619,60.95764
87620,60.914837
87621,60.99198
87622,61.009068
87623,61.0261
87624,57.055
87625,61.132
87626,61.148945
87627,61.165836
87628,61.122677
87629,61.01946
87630,61.09619
87631,61.172867
87632,61.129494
87633,57.098675
87634,61.11527
87635,57.084568
87636,56.99396
87637,61.010548
87638,57.040062
87639,61.11662
87640,61.193127
87641,61.14958
87642,61.16598
87643,57.195675
87644,61.15205
87645,61.168373
87646,61.184643
87647,61.200867
87648,56.99074
87649,56.96071
87650,60.976925
87651,57.007004
87652,61.02319
87653,57.053383
87654,61.12954
87655,61.20565
87656,57.235977
87657,61.312054
87658,61.388084
87659,61.464066
87660,57.374546
87661,61.4505
87662,61.406406
87663,57.377014
87664,61.452892
87665,61.52872
87666,61.544506
87667,61.50024
87668,61.575928
87669,61.591568
87670,61.607162
87671,61.62271
87672,57.533573
87673,61.429092
87674,61.44457
87675,61.46
87676,61.535385
87677,57.44641
87678,57.417522
87679,57.44872
87680,57.42
87681,57.391365
87682,61.3468
87683,61.362198
87684,57.333683
87685,61.28905
87686,61.244373
87687,61.19965
87688,61.21488
87689,61.290073
87690,61.305218
87691,57.336903
87692,57.24867
87693,57.22052
87694,61.295677
87695,61.31079
87696,61.325863
87697,61.22089
87698,61.175873
87699,57.147896
87700,57.18
87701,61.13498
87702,61.209915
87703,61.224808
87704,61.11966
87705,57.151917
87706,57.00425
87707,61.079094
87708,57.051525
87709,61.066345
87710,61.081127
87711,61.095863
87712,61.170563
87713,61.18522
87714,57.157814
87715,61.23245
87716,61.24704
87717,57.21975
87718,57.252533
87719,61.32712
87720,57.36
87721,61.314564
87722,61.329086
87723,61.223568
87724,61.23801
87725,61.132412
87726,61.14678
87727,61.161102
87728,61.235386
87729,61.30963
87730,61.323837
87731,61.398003
87732,57.371147
87733,61.445293
87734,57.35853
87735,61.43265
87736,61.386738
87737,61.340786
87738,61.354797
87739,61.30877
87740,61.3827
87741,57.356113
87742,61.370026
87743,61.443905
87744,57.41742
87745,57.331005
87746,61.284878
87747,57.258553
87748,57.2323
87749,61.306168
87750,57.34
87751,61.29385
87752,61.36766
87753,61.381435
87754,61.455173
87755,61.348873
87756,61.42254
87757,61.49617
87758,61.50976
87759,61.58332
87760,57.55737
87761,61.510906
87762,61.52441
87763,57.55856
87764,57.592773
87765,61.546276
87766,57.520573
87767,61.474056
87768,61.4875
87769,61.50091
87770,61.574287
87771,57.608715
87772,61.50207
87773,61.455395
87774,57.429924
87775,61.443226
87776,61.516495
87777,61.58973
87778,61.66293
87779,57.577587
87780,61.65077
87781,61.603916
87782,61.557034
87783,57.5318
87784,61.604897
87785,61.61796
87786,61.690994
87787,61.76399
87788,57.79888
87789,57.77384
87790,61.786835
87791,61.799797
87792,61.872726
87793,61.825623
87794,57.740704
87795,61.753586
87796,57.728745
87797,57.703964
87798,61.77684
87799,57.75214
87800,61.765
87801,57.620373
87802,57.535812
87803,57.57131
87804,61.58418
87805,57.499752
87806,57.355385
87807,57.331078
87808,57.366833
87809,61.259727
87810,61.332592
87811,57.248432
87812,57.284336
87813,61.237194
87814,61.310024
87815,61.382824
87816,61.395588
87817,61.40832
87818,61.361027
87819,61.4337
87820,57.289757
87821,61.30241
87822,61.255035
87823,57.29118
87824,61.303787
87825,57.28
87826,61.352592
87827,61.42515
87828,57.40145
87829,57.377804
87830,57.414215
87831,61.486786
87832,61.559326
87833,61.511837
87834,61.404316
87835,61.416767
87836,57.2733
87837,61.285736
87838,61.17814
87839,57.094757
87840,61.107143
87841,61.0595
87842,61.13183
87843,57.16854
87844,57.205307
87845,57.24213
87846,61.31447
87847,61.206776
87848,61.279057
87849,61.351307
87850,57.388237
87851,57.36522
87852,61.377464
87853,57.354515
87854,61.426746
87855,57.40386
87856,57.381027
87857,61.393257
87858,61.465454
87859,57.3827
87860,61.454884
87861,57.492195
87862,61.50436
87863,61.5765
87864,61.58861
87865,57.44601
87866,57.483463
87867,61.555573
87868,57.473087
87869,61.42518
87870,61.43724
87871,61.509277
87872,61.521286
87873,61.533264
87874,57.51089
87875,61.58286
87876,61.474796
87877,61.366703
87878,57.164417
87879,57.142185
87880,61.09409
87881,57.011917
87882,61.02381
87883,57.0617
87884,57.09964
87885,61.171524
87886,61.123386
87887,61.07522
87888,61.147026
87889,57.185062
87890,61.196854
87891,57.23495
87892,57.273094
87893,57.25129
87894,61.26309
87895,61.33486
87896,61.346607
87897,61.418327
87898,57.396614
87899,57.25495
87900,61.206665
87901,61.158356
87902,57.196762
87903,61.148438
87904,61.22009
87905,57.138565
87906,61.1502
87907,57.068733
87908,61.140354
87909,57.118942
87910,61.07055
87911,57.0492
87912,57.087894
87913,57.126637
87914,61.19825
87915,61.149837
87916,61.161396
87917,57.20022
87918,57.239086
87919,61.25064
87920,61.262173
87921,61.21368
87922,61.225163
87923,61.29662
87924,57.275585
87925,61.347027
87926,61.358444
87927,57.397476
87928,57.376553
87929,57.35567
87930,61.3071
87931,61.378498
87932,57.297684
87933,57.276913
87934,61.288307
87935,57.327595
87936,61.338974
87937,61.35033
87938,57.26968
87939,61.221024
87940,61.17234
87941,61.243633
87942,61.134903
87943,61.14615
87944,60.97737
87945,60.98857
87946,61.059746
87947,61.070896
87948,61.022026
87949,61.09313
87950,61.10421
87951,57.023724
87952,61.09479
87953,61.045834
87954,56.96541
87955,61.036438
87956,61.047447
87957,61.11843
87958,61.129395
87959,61.080334
87960,61.15125
87961,61.222145
87962,61.293015
87963,61.36386
87964,61.374687
87965,61.44549
87966,61.516273
87967,61.587032
87968,61.65777
87969,61.72848
87970,61.679176
87971,61.749847
87972,61.760494
87973,61.65112
87974,61.661724
87975,57.641537
87976,61.71213
87977,61.782703
87978,57.762577
87979,61.833138
87980,61.783672
